Score,Blockage,Height,Bumpiness,ClearedLines,Tower,Hole
392,8.589919782649842,-9.298469668536217,-6.420860061635279,-8.548643555349605,-2.7491576594937595,-0.4382479067433531,-4.313588349337568,-1.4691095858368297
391,1.011635618226443,-6.691211858259734,-2.0300967471838174,-9.663805892495056,-8.293958606580329,-2.6993898095919953,-4.125055833109791,-0.6189062815700541
391,0.25908791276848975,-9.330694000737573,-5.634191070351734,-5.8333381090906204,-4.951799510823943,-5.133958326668661,-9.887880993013065,-4.819202449458858
391,3.349298945771441,-6.804893414804677,-3.8654016176308303,-7.519455007364579,-7.854401161444277,-9.10416335945268,-5.824688538471486,-3.7734970071562044
390,2.654686536914619,-6.66353364559905,-4.566593943451808,-2.838855258030404,-4.803780307847406,-1.387248860310435,-0.57027490478754,-1.2509709017448323
390,4.215657728179423,-7.319313316840935,-5.479200145300159,-7.2744725524028855,-7.356183969282791,-0.1139234596283778,-4.189914577496939,-2.0344246242758657
389,8.426714940499727,-6.750415948017991,-4.918550881246524,-3.9854863555629407,-0.9066851131891374,-1.19678204104412,-5.041756508085258,-4.197043025959852
389,1.2154324724204824,-6.62599575984908,-1.943789056771853,-9.697275759462618,-3.0046902444984136,-9.173903511199056,-8.185858240015499,-1.5067410609742526
388,8.908755131860701,-8.17267216251562,-5.818737699784514,-6.419220786175489,-1.7551710749491645,-1.152798844428068,-9.693638076904499,-4.731701470374078
388,6.490810795695521,-9.529962350734424,-5.069984000810425,-5.159251632577019,-3.602127333034871,-0.16820853562800608,-2.184722568410261,-4.391952922756913
388,9.729972187921677,-4.971363322548359,-5.95826664396658,-7.67337667912175,-3.159633482050631,-1.997213400055876,-3.983588669942386,-0.8581563108031287
388,7.661222705529939,-3.403600669305172,-4.014250064380525,-9.063953130583638,-7.5278384587037275,-8.335621272981248,-3.476607289277942,-0.17200449957483266
388,3.548900636881255,-6.66353364559905,-2.045262813144774,-5.972016345480049,-3.6593985095749524,-1.387248860310435,-1.6452019823453001,-8.022708640771421
387,5.977176597835565,-0.9386532622060695,-0.3171858140924022,-4.70215051485356,-2.1392258526446586,-1.3165345774964565,-0.9110230410310594,-9.090983231929352
387,7.129987742049421,-7.0475570462018755,-0.21528021825277355,-5.612055755523247,-9.756194451728657,-9.809650360774917,-7.247003371247988,-1.896261387461644
387,1.011635618226443,-6.691211858259734,-2.0300967471838174,-9.114299113494486,-8.293958606580329,-2.6993898095919953,-4.125055833109791,-0.6189062815700541
387,-3.696024730984588,-9.627558210486535,-9.030984129462729,-6.485189599956735,-4.485780596978158,-8.139411708509952,-1.4017971566329246,-0.8247141140672354
386,4.390666861298923,-8.153348741216458,-7.256267824038741,-2.1585924359519426,-4.3956911155772005,-1.842453184895193,-2.605644440685012,-0.6058091620768946
386,6.556483942948085,-9.964228616738124,-1.8869076989553868,-9.888954643631237,-3.373161258294859,-1.8452928385252054,-6.436244166916071,-2.7709383527106644
386,1.6622694565585017,-6.399100382670488,-8.503543028883117,-6.696860764259646,-4.422730846931557,-3.604879733462888,-3.8550769259905127,-0.952925899138477
386,4.430618688165607,-1.4978079097154362,-3.5815793938982408,-3.0825237096424707,-0.9680842185504779,-2.628640297727257,-5.269230146052494,-7.158439623696864
386,1.4004639554624687,-9.756752491802756,-7.2779771426159146,-4.017551956063224,-8.755134094319372,-8.699806604750584,-7.17934273087648,-2.046311597719722
385,9.33160284469632,-2.51024495565791,-0.5863556508233791,-4.576961758552378,-1.4846843441182467,-3.2257170012042193,-0.8980403701844597,-8.588449475765183
385,8.906942506020421,-8.995488720368721,-2.0717834624612763,-3.9433594365203217,-4.951805133476125,-0.9991145425954984,-3.378701844636487,-4.277888341590529
385,3.3298877231704873,-1.8157439580167034,-6.236600358608544,-9.903862365510598,-3.0273043370346686,-5.796696218385398,-7.166362593994581,-3.8208705564341336
385,7.055161005578646,-6.085496362381328,-2.4422951991870487,-2.1976545880828144,-5.387378203643073,-3.9119888121249655,-3.397217305789957,-7.990327169159276
385,8.908755131860701,-8.17267216251562,-3.1417957106627767,-6.419220786175489,-1.7551710749491645,-1.152798844428068,-4.241395635460718,-3.518438682649132
384,0.6093730532040142,-4.765024441121123,-8.48743886388519,-9.368358662999146,-1.753249524690681,-8.504482801912877,-8.54702573855035,-8.550033842573592
384,9.086487784274722,-6.091096482040258,-7.701616209526582,-5.655509332257235,-9.115962160260967,-0.12406889356449513,-6.908153542699141,-5.522795984360734
384,6.869966729764823,-5.316643011578046,-3.610994484241549,-8.12571809135866,-4.017267342971618,-7.2985641828272065,-6.97612790539922,-0.09594302768058172
384,8.313850797290577,-3.7159606920022705,-2.4699715575276224,-2.1909856577396103,-3.3715340046615383,-1.9205559220992696,-5.774353161464357,-9.566902927313365
384,9.66126026767642,-8.241563593473453,-8.953948497691904,-1.427479049622744,-0.8195733967556829,-5.348311956424078,-4.814791495449223,-1.3390523673852228
384,8.112331083322825,-1.561737667765073,-3.9484485964473026,-3.6459168528831154,-7.112270129818032,-6.215864881903617,-5.367945646128971,-7.706377756731332
384,6.6277119616257165,-2.812225703802096,-5.508436298570869,-8.451758079216011,-5.104753418885295,-7.964855151701506,-9.459478468696439,-0.1677770627323416
383,6.6277119616257165,-2.812225703802096,-5.508436298570869,-8.451758079216011,-5.104753418885295,-7.964855151701506,-9.459478468696439,-0.4224171659926579
383,1.7630421869692559,-9.627558210486535,-9.030984129462729,-6.485189599956735,-4.485780596978158,-8.139411708509952,-1.4017971566329246,-0.8247141140672354
383,7.584565630337618,-2.2356467211994846,-7.603729048243647,-5.433076711586394,-0.4896693303473154,-8.695430778258697,-4.024056413036455,-1.615497286330979
383,3.548900636881255,-5.401101862512963,-2.045262813144774,-5.972016345480049,-3.6593985095749524,-5.394101593961917,-1.6452019823453001,-8.022708640771421
383,6.556764716279064,-2.1967154047613615,-6.236600358608544,-8.907231108368107,-7.2505933268998195,-5.796696218385398,-5.1148694823611995,-6.216382082136924
383,4.390666861298923,-8.153348741216458,-7.256267824038741,-2.1585924359519426,-5.024335830386166,-1.842453184895193,-2.605644440685012,-0.6058091620768946
383,0.6093730532040142,-4.765024441121123,-8.48743886388519,-11.353628484498818,-1.753249524690681,-8.504482801912877,-8.54702573855035,-8.550033842573592
383,7.611023567712261,-5.845319466462756,-8.597235989200922,-9.786058213174883,-9.235473477380223,-9.699541248257095,-7.027063483807269,-0.056262694128123014
382,2.7498844401094216,-2.60384326843631,-8.355799689530537,-4.441196347312956,-3.5991409569912145,-3.942479154308484,-8.39421232531718,-2.617687013643052
382,3.512344363334466,-7.899375082915547,-1.644128021168788,-3.479781937748622,-1.0683044629168392,-6.234296953390976,-5.3838574447229774,-1.4282537049442967
382,1.011635618226443,-6.691211858259734,-2.0300967471838174,-9.663805892495056,-8.293958606580329,-2.6993898095919953,-4.125055833109791,-1.1354460361539231
381,2.0259335600342396,-7.07850954238444,-1.7685756829240173,-8.19387131460539,-2.974529771059772,-3.6923195504061344,-5.443173743191977,-2.732444378434322
