Score,Blockage,Height,Bumpiness,ClearedLines,Tower,Hole
206072,8.59375,-10.738576355885453,-3.90625,-6.09375,-3.28125,-1.09375,-3.59375,-1.703052243232114
205718,8.59375,-9.53125,-3.90625,-5.78125,-3.28125,-0.15625,-3.59375,-2.34375
205581,8.59375,-10.738576355885453,-3.90625,-6.815899775504901,-4.6010170850014624,-1.09375,-3.59375,-2.34375
205337,1.09375,-7.03125,-1.40625,-6.796875,-5.78125,-2.265625,-4.453125,-9.84375
202332,8.59375,-9.53125,-3.90625,-6.09375,-3.28125,-1.09375,-3.59375,-2.34375
202104,-6.630872370181555,-10.738576355885453,-3.90625,-6.09375,-3.28125,0.21744725355234595,-3.59375,-2.34375
185740,8.59375,-7.734375,-3.90625,-5.508196400538376,-3.28125,-1.09375,-3.59375,-8.125
181957,9.6875,-5.9375,-3.4375,-7.8125,-6.5625,-3.4375,-4.0625,-7.1875
176499,8.59375,-9.53125,-3.90625,-6.754351018424736,-3.28125,-1.09375,-3.59375,-2.34375
175411,4.609375,-9.39658661419193,-8.828125,-3.984375,-4.609375,-3.828125,-2.8981299549253245,-5.234375
170704,9.21875,-6.40625,-5.78125,-9.21875,-7.65625,-2.96875,-1.71875,-7.96875
169331,3.90625,-6.71875,-9.84375,-5.78125,-7.34375,-0.15625,-9.53125,-7.65625
159890,8.359375,-8.359375,-0.078125,-7.734375,-8.359375,-5.078125,-2.265625,-6.484375
146305,4.609375,-9.39658661419193,-8.828125,-3.984375,-6.320564372657359,-3.828125,-1.015625,-5.234375
136164,0.15625,-5.9375,-3.4375,-6.12789535701572,-8.59375,-1.40625,-4.0625,-8.080255211900004
133934,8.59375,-11.945684840068926,-3.90625,-6.09375,-3.28125,0.6968126290881864,-3.59375,-2.34375
132308,8.59375,-10.738576355885453,-3.90625,-6.09375,-3.28125,-1.09375,-3.59375,-2.34375
121481,9.6875,-5.9375,-3.4375,-7.8125,-6.5625,-3.4375,-4.0625,-6.202064245459983
119146,8.59375,-7.586391134799294,-3.90625,-6.09375,-3.28125,-1.09375,-3.59375,-2.34375
115505,8.359375,-10.004865447457355,-0.078125,-7.734375,-8.359375,-5.078125,-2.265625,-6.484375
115327,8.59375,-10.367992069176173,-3.90625,-6.09375,-3.28125,-1.09375,-3.59375,-2.34375
114464,9.6875,-5.9375,-4.459696671827632,-7.8125,-6.5625,-3.4375,-4.0625,-7.1875
110280,4.609375,-9.39658661419193,-8.828125,-3.984375,-6.501744379099293,-3.828125,-1.015625,-5.234375
99072,3.90625,-6.71875,-10.69296294864439,-5.78125,-7.34375,-0.15625,-9.53125,-7.65625
95412,0.15625,-7.96875,-3.59375,-6.12789535701572,-8.59375,-1.09375,-3.59375,-2.34375
87270,3.90625,-6.71875,-9.84375,-6.345198613563351,-7.34375,-0.15625,-9.53125,-7.65625
86588,5.625,-7.734375,-6.953125,-9.609375,-5.234375,-0.703125,-0.390625,-8.125
84882,8.59375,-10.367992069176173,-3.90625,-5.508196400538376,-3.28125,-1.09375,-3.59375,-2.34375
82044,4.375,-5.625,-1.875,-6.875,-8.125,-0.625,-6.875,-6.875
82004,8.59375,-10.385625039596025,-0.078125,-6.09375,-8.359375,-1.09375,-2.265625,-1.703052243232114
80197,6.796875,-8.046875,-8.515625,-5.546875,-9.921875,-3.515625,-8.203125,-6.171875
79479,4.609375,-9.609375,-8.828125,-3.984375,-4.609375,-3.828125,-1.015625,-5.234375
78987,3.90625,-6.71875,-10.69296294864439,-5.78125,-7.34375,1.4283008787459857,-9.53125,-7.65625
76812,-9.321051369744714,-5.78125,-7.65625,-4.84375,-2.03125,-2.34375,-2.34375,-8.59375
76737,2.1875,-8.4375,-0.9375,-5.3125,-4.0625,-5.9375,-1.5625,-4.6875
75612,3.359375,-3.359375,-5.078125,-2.734375,-3.359375,-0.078125,-7.265625,-1.484375
75435,6.796875,-8.828125,-8.515625,-6.015625,-9.921875,-3.515625,-8.203125,-6.171875
75243,1.875,-3.125,-9.375,-4.375,-5.625,-3.125,-4.375,-9.375
74345,9.6875,-5.9375,-3.4375,-7.8125,-6.5625,-3.4375,-4.0625,-8.080255211900004
73555,4.609375,-9.39658661419193,-8.828125,-3.984375,-4.609375,-3.828125,-1.015625,-5.234375
70722,0.15625,-7.96875,-3.59375,-4.53125,-8.59375,-1.40625,-5.78125,-1.40625
68479,7.96875,-8.046875,-9.53125,-5.546875,-9.921875,-3.515625,-5.46875,-4.21875
67462,0.15625,-7.8125,-3.59375,-4.53125,-8.59375,-1.40625,-5.78125,-1.40625
65788,3.671875,-8.671875,-4.140625,-7.421875,-6.796875,-7.890625,-8.828125,-6.796875
65405,1.484375,-7.734375,-6.953125,-9.609375,-5.234375,-0.703125,-0.390625,-5.859375
61629,7.34375,-5.78125,-7.000918085510999,-4.84375,-2.03125,-2.34375,-2.34375,-8.59375
51945,9.6875,-2.96875,-3.4375,-9.53125,-6.5625,-6.40625,-4.0625,-7.1875
46261,4.375,-5.625,-1.875,-6.875,-8.586726157112665,-0.625,-6.875,-6.875
45661,0.15625,-7.96875,-3.59375,-6.12789535701572,-8.59375,-1.40625,-5.78125,-1.40625
816,5.546875,-4.296875,-7.265625,-6.796875,-8.671875,-2.265625,-4.453125,-2.421875
780,2.734375,-6.484375,-0.703125,-6.09375,-8.984375,-1.09375,-3.59375,-4.609375
638,6.171875,-6.171875,-1.640625,-9.921875,-4.296875,-0.390625,-6.328125,-4.296875
589,2.890625,-8.828125,-6.484375,-6.015625,-7.578125,-8.671875,-6.484375,-8.515625
504,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
496,8.671875,-3.671875,-9.140625,-2.421875,-1.796875,-2.890625,-3.828125,-1.796875
420,8.046875,-6.796875,-4.765625,-4.296875,-6.171875,-4.765625,-6.953125,-4.921875
406,4.921875,-4.921875,-0.390625,-6.171875,-5.546875,-6.640625,-2.578125,-0.546875
325,6.875,-8.125,-4.375,-9.375,-5.859375,-8.125,-9.375,-8.984375
0,5.625,-7.734375,-6.953125,-9.609375,-3.59375,-6.40625,-0.78125,-6.40625
0,8.59375,-9.53125,-3.984375,-6.09375,-5.305685878057154,2.949250110971378,-3.59375,-3.1781569810552517
0,6.796875,-6.484375,-8.515625,-0.859375,-9.921875,-1.953125,-8.203125,-6.171875
0,4.0625,-9.0625,-2.8125,-0.9375,-5.9375,-9.0625,-2.1875,-4.0625
0,7.5,-4.6875,-2.5,-0.859375,-8.984375,-7.5,-0.46875,-8.4375
0,3.671875,-6.484375,-4.140625,-0.859375,-6.796875,-1.953125,-8.828125,-4.609375
0,7.5,-2.5,-2.5,-0.859375,-8.984375,-7.5,-4.140625,-7.5
0,5.46875,-7.65625,-2.03125,-0.46875,-6.40625,-4.21875,-2.96875,-1.71875
0,2.734375,-6.484375,-0.703125,-0.859375,-8.984375,-1.953125,-4.140625,-4.609375
0,7.1875,-3.4375,-5.9375,-0.3125,-9.0625,-0.9375,-6.5625,-9.6875
0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
